quantile,geo,TIME_PERIOD,OBS_VALUE
Fourth quartile,Spain,2010,46.7
Fourth quartile,Spain,2011,47.2
Fourth quartile,Spain,2012,47.2
Fourth quartile,Spain,2013,46.8
Fourth quartile,Spain,2014,47.5
Fourth quartile,Spain,2015,47.3
Fourth quartile,Spain,2016,47.4
Fourth quartile,Spain,2017,46.9
Fourth quartile,Spain,2018,46.4
Fourth quartile,Spain,2019,46.3
Fourth quartile,Spain,2020,45.5
Fourth quartile,Spain,2021,46.1
Fourth quartile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2008,45.4
Fourth quartile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2009,45.1
Fourth quartile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2010,45.0
Fourth quartile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2011,45.2
Fourth quartile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2012,44.9
Fourth quartile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,44.9
Fourth quartile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2014,45.1
Fourth quartile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,45.2
Fourth quartile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,44.9
Fourth quartile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,44.9
Fourth quartile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,45.0
Fourth quartile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,44.8
Fourth quartile,European Union - 15 countries (1995-2004),1995,45.0
Fourth quartile,European Union - 15 countries (1995-2004),1996,45.0
Fourth quartile,European Union - 15 countries (1995-2004),1997,44.0
Fourth quartile,European Union - 15 countries (1995-2004),1998,44.0
Fourth quartile,European Union - 15 countries (1995-2004),1999,44.0
Fourth quartile,European Union - 15 countries (1995-2004),2000,44.0
Fourth quartile,European Union - 15 countries (1995-2004),2001,43.0
Fourth quartile,European Union - 27 countries (2007-2013),2005,44.9
Fourth quartile,European Union - 27 countries (2007-2013),2006,44.5
Fourth quartile,European Union - 27 countries (2007-2013),2007,45.0
Fourth quartile,European Union - 27 countries (2007-2013),2008,45.4
Fourth quartile,European Union - 27 countries (2007-2013),2009,45.1
Fourth quartile,European Union - 27 countries (2007-2013),2010,45.0
Fourth quartile,European Union - 27 countries (2007-2013),2011,45.2
Fourth quartile,European Union - 27 countries (2007-2013),2012,44.9
Fourth quartile,European Union - 27 countries (2007-2013),2013,45.0
Fourth quartile,European Union - 27 countries (2007-2013),2014,45.1
Fourth quartile,European Union - 27 countries (2007-2013),2015,45.2
Fourth quartile,European Union - 27 countries (2007-2013),2016,44.9
Fourth quartile,European Union - 27 countries (2007-2013),2017,44.9
Fourth quartile,European Union - 27 countries (2007-2013),2018,45.0
Fourth quartile,European Union - 27 countries (2007-2013),2019,44.9
Fourth quartile,European Union - 27 countries (from 2020),2010,44.7
Fourth quartile,European Union - 27 countries (from 2020),2011,44.9
Fourth quartile,European Union - 27 countries (from 2020),2012,44.8
Fourth quartile,European Union - 27 countries (from 2020),2013,45.0
Fourth quartile,European Union - 27 countries (from 2020),2014,45.1
Fourth quartile,European Union - 27 countries (from 2020),2015,45.0
Fourth quartile,European Union - 27 countries (from 2020),2016,44.8
Fourth quartile,European Union - 27 countries (from 2020),2017,44.6
Fourth quartile,European Union - 27 countries (from 2020),2018,44.7
Fourth quartile,European Union - 27 countries (from 2020),2019,44.5
Fourth quartile,European Union - 27 countries (from 2020),2020,44.4
Fourth quartile,European Union - 27 countries (from 2020),2021,44.5
Fourth quartile,European Union - 28 countries (2013-2020),2010,45.0
Fourth quartile,European Union - 28 countries (2013-2020),2011,45.2
Fourth quartile,European Union - 28 countries (2013-2020),2012,44.9
Fourth quartile,European Union - 28 countries (2013-2020),2013,44.9
Fourth quartile,European Union - 28 countries (2013-2020),2014,45.1
Fourth quartile,European Union - 28 countries (2013-2020),2015,45.2
Fourth quartile,European Union - 28 countries (2013-2020),2016,44.9
Fourth quartile,European Union - 28 countries (2013-2020),2017,44.9
Fourth quartile,European Union - 28 countries (2013-2020),2018,45.0
Fourth quartile,European Union - 28 countries (2013-2020),2019,44.8
Fourth quartile,Finland,1996,39.0
Fourth quartile,Finland,1997,39.0
Fourth quartile,Finland,1998,39.0
Fourth quartile,Finland,1999,40.0
Fourth quartile,Finland,2000,40.0
Fourth quartile,Finland,2001,40.0
Fourth quartile,Finland,2004,41.6
Fourth quartile,Finland,2005,41.9
Fourth quartile,Finland,2006,41.8
Fourth quartile,Finland,2007,41.9
Fourth quartile,Finland,2008,42.0
Fourth quartile,Finland,2009,41.7
Fourth quartile,Finland,2010,41.3
Fourth quartile,Finland,2011,41.6
Fourth quartile,Finland,2012,41.7
Fourth quartile,Finland,2013,41.4
Fourth quartile,Finland,2014,41.5
Fourth quartile,Finland,2015,41.2
Fourth quartile,Finland,2016,41.5
Fourth quartile,Finland,2017,41.4
Fourth quartile,Finland,2018,41.9
Fourth quartile,Finland,2019,42.0
Fourth quartile,Finland,2020,42.3
Fourth quartile,Finland,2021,41.8
Fourth quartile,France,1995,44.0
Fourth quartile,France,1996,44.0
Fourth quartile,France,1997,44.0
Fourth quartile,France,1998,43.0
Fourth quartile,France,1999,44.0
Fourth quartile,France,2000,43.0
Fourth quartile,France,2001,42.0
Fourth quartile,France,2004,43.6
Fourth quartile,France,2005,43.3
Fourth quartile,France,2006,42.9
Fourth quartile,France,2007,42.3
Fourth quartile,France,2008,45.2
Fourth quartile,France,2009,45.2
Fourth quartile,France,2010,45.0
Fourth quartile,France,2011,45.9
Fourth quartile,France,2012,45.5
Fourth quartile,France,2013,45.2
Fourth quartile,France,2014,44.5
Fourth quartile,France,2015,44.6
Fourth quartile,France,2016,44.5
Fourth quartile,France,2017,44.1
Fourth quartile,France,2018,43.8
Fourth quartile,France,2019,44.5
Fourth quartile,France,2020,44.1
Fourth quartile,France,2021,44.2
Fourth quartile,Croatia,2010,45.3
Fourth quartile,Croatia,2011,45.0
Fourth quartile,Croatia,2012,44.7
Fourth quartile,Croatia,2013,44.9
Fourth quartile,Croatia,2014,44.2
Fourth quartile,Croatia,2015,44.4
Fourth quartile,Croatia,2016,43.8
Fourth quartile,Croatia,2017,43.9
Fourth quartile,Croatia,2018,43.7
Fourth quartile,Croatia,2019,43.6
Fourth quartile,Croatia,2020,42.7
Fourth quartile,Croatia,2021,43.4
Fourth quartile,Hungary,2005,43.0
Fourth quartile,Hungary,2006,47.2
Fourth quartile,Hungary,2007,41.5
Fourth quartile,Hungary,2008,41.3
Fourth quartile,Hungary,2009,40.9
Fourth quartile,Hungary,2010,40.4
Fourth quartile,Hungary,2011,42.6
Fourth quartile,Hungary,2012,42.6
Fourth quartile,Hungary,2013,43.5
Fourth quartile,Hungary,2014,43.7
Fourth quartile,Hungary,2015,43.3
Fourth quartile,Hungary,2016,43.2
Fourth quartile,Hungary,2017,43.0
Fourth quartile,Hungary,2018,43.7
Fourth quartile,Hungary,2019,43.1
Fourth quartile,Hungary,2020,43.0
Fourth quartile,Hungary,2021,42.6
Fourth quartile,Ireland,1995,47.0
Fourth quartile,Ireland,1996,47.0
Fourth quartile,Ireland,1997,47.0
Fourth quartile,Ireland,1998,47.0
Fourth quartile,Ireland,1999,46.0
Fourth quartile,Ireland,2000,44.0
Fourth quartile,Ireland,2001,43.0
Fourth quartile,Ireland,2003,44.8
Fourth quartile,Ireland,2004,45.7
Fourth quartile,Ireland,2005,45.9
Fourth quartile,Ireland,2006,46.3
Fourth quartile,Ireland,2007,45.7
Fourth quartile,Ireland,2008,44.9
Fourth quartile,Ireland,2009,44.1
Fourth quartile,Ireland,2010,45.5
Fourth quartile,Ireland,2011,44.6
Fourth quartile,Ireland,2012,45.0
Fourth quartile,Ireland,2013,45.5
Fourth quartile,Ireland,2014,45.6
Fourth quartile,Ireland,2015,44.6
Fourth quartile,Ireland,2016,44.3
Fourth quartile,Ireland,2017,45.5
Fourth quartile,Ireland,2018,44.1
Fourth quartile,Ireland,2019,43.8
Fourth quartile,Ireland,2020,43.6
Fourth quartile,Ireland,2021,42.5
Fourth quartile,Iceland,2004,40.3
Fourth quartile,Iceland,2005,41.3
Fourth quartile,Iceland,2006,42.3
Fourth quartile,Iceland,2007,43.8
Fourth quartile,Iceland,2008,43.2
Fourth quartile,Iceland,2009,45.1
Fourth quartile,Iceland,2010,41.9
Fourth quartile,Iceland,2011,40.0
Fourth quartile,Iceland,2012,40.4
Fourth quartile,Iceland,2013,40.4
Fourth quartile,Iceland,2014,39.5
Fourth quartile,Iceland,2015,41.2
Fourth quartile,Iceland,2016,40.6
Fourth quartile,Iceland,2017,41.2
Fourth quartile,Iceland,2018,39.9
Fourth quartile,Italy,1995,46.0
Fourth quartile,Italy,1996,45.0
Fourth quartile,Italy,1997,44.0
Fourth quartile,Italy,1998,44.0
Fourth quartile,Italy,1999,44.0
Fourth quartile,Italy,2000,43.0
Fourth quartile,Italy,2001,43.0
Fourth quartile,Italy,2004,46.6
Fourth quartile,Italy,2005,46.4
Fourth quartile,Italy,2006,45.9
Fourth quartile,Italy,2007,45.8
Fourth quartile,Italy,2008,45.0
Fourth quartile,Italy,2009,45.6
Fourth quartile,Italy,2010,45.4
Fourth quartile,Italy,2011,45.8
Fourth quartile,Italy,2012,46.0
Fourth quartile,Italy,2013,46.1
Fourth quartile,Italy,2014,45.7
Fourth quartile,Italy,2015,45.7
Fourth quartile,Italy,2016,46.0
Fourth quartile,Italy,2017,45.8
Fourth quartile,Italy,2018,46.5
Fourth quartile,Italy,2019,46.1
Fourth quartile,Italy,2020,45.8
Fourth quartile,Italy,2021,46.4
Fourth quartile,Lithuania,2005,49.6
Fourth quartile,Lithuania,2006,48.6
Fourth quartile,Lithuania,2007,47.6
Fourth quartile,Lithuania,2008,48.0
Fourth quartile,Lithuania,2009,49.1
Fourth quartile,Lithuania,2010,50.1
Fourth quartile,Lithuania,2011,46.6
Fourth quartile,Lithuania,2012,46.0
Fourth quartile,Lithuania,2013,48.1
Fourth quartile,Lithuania,2014,48.6
Fourth quartile,Lithuania,2015,50.6
Fourth quartile,Lithuania,2016,49.9
Fourth quartile,Lithuania,2017,50.5
Fourth quartile,Lithuania,2018,49.8
Fourth quartile,Lithuania,2019,48.8
Fourth quartile,Lithuania,2020,48.7
Fourth quartile,Lithuania,2021,49.1
Fourth quartile,Luxembourg,1995,44.0
Fourth quartile,Luxembourg,1996,44.0
Fourth quartile,Luxembourg,1997,42.0
Fourth quartile,Luxembourg,1998,42.0
Fourth quartile,Luxembourg,1999,43.0
Fourth quartile,Luxembourg,2000,42.0
Fourth quartile,Luxembourg,2001,42.0
Fourth quartile,Luxembourg,2003,43.3
Fourth quartile,Luxembourg,2004,42.1
Fourth quartile,Luxembourg,2005,42.2
Fourth quartile,Luxembourg,2006,43.2
Fourth quartile,Luxembourg,2007,43.1
Fourth quartile,Luxembourg,2008,43.3
Fourth quartile,Luxembourg,2009,44.3
Fourth quartile,Luxembourg,2010,43.1
Fourth quartile,Luxembourg,2011,42.6
Fourth quartile,Luxembourg,2012,43.2
Fourth quartile,Luxembourg,2013,45.1
Fourth quartile,Luxembourg,2014,43.5
Fourth quartile,Luxembourg,2015,43.5
Fourth quartile,Luxembourg,2016,44.2
Fourth quartile,Luxembourg,2017,43.8
Fourth quartile,Luxembourg,2018,45.6
Fourth quartile,Luxembourg,2019,46.3
Fourth quartile,Luxembourg,2020,45.5
Fourth quartile,Luxembourg,2021,44.3
Fourth quartile,Latvia,2005,49.4
Fourth quartile,Latvia,2006,51.4
Fourth quartile,Latvia,2007,48.6
Fourth quartile,Latvia,2008,50.1
Fourth quartile,Latvia,2009,49.8
Fourth quartile,Latvia,2010,49.1
Fourth quartile,Latvia,2011,48.3
Fourth quartile,Latvia,2012,49.1
Fourth quartile,Latvia,2013,48.6
Fourth quartile,Latvia,2014,48.9
Fourth quartile,Latvia,2015,48.5
Fourth quartile,Latvia,2016,47.8
Fourth quartile,Latvia,2017,47.6
Fourth quartile,Latvia,2018,48.5
Fourth quartile,Latvia,2019,48.2
Fourth quartile,Latvia,2020,47.7
Fourth quartile,Latvia,2021,48.7
Fourth quartile,Montenegro,2013,50.2
Fourth quartile,Montenegro,2014,49.1
Fourth quartile,Montenegro,2015,49.0
Fourth quartile,Montenegro,2016,48.9
Fourth quartile,Montenegro,2017,49.1
Fourth quartile,Montenegro,2018,46.9
Fourth quartile,Montenegro,2019,46.6
Fourth quartile,Montenegro,2020,46.2
Fourth quartile,North Macedonia,2012,50.4
Fourth quartile,North Macedonia,2013,49.0
Fourth quartile,North Macedonia,2014,47.7
Fourth quartile,North Macedonia,2015,46.5
Fourth quartile,North Macedonia,2016,46.4
Fourth quartile,North Macedonia,2017,45.1
Fourth quartile,North Macedonia,2018,44.6
Fourth quartile,North Macedonia,2019,43.9
Fourth quartile,North Macedonia,2020,44.4
Fourth quartile,Malta,2005,42.5
Fourth quartile,Malta,2006,42.4
Fourth quartile,Malta,2007,41.8
Fourth quartile,Malta,2008,43.1
Fourth quartile,Malta,2009,42.8
Fourth quartile,Malta,2010,43.6
Fourth quartile,Malta,2011,42.5
Fourth quartile,Malta,2012,42.5
Fourth quartile,Malta,2013,43.1
Fourth quartile,Malta,2014,43.1
Fourth quartile,Malta,2015,43.3
Fourth quartile,Malta,2016,43.8
Fourth quartile,Malta,2017,43.4
Fourth quartile,Malta,2018,43.7
Fourth quartile,Malta,2019,43.0
Fourth quartile,Malta,2020,45.2
Fourth quartile,Malta,2021,45.5
Fourth quartile,Netherlands,1995,44.0
Fourth quartile,Netherlands,1996,44.0
Fourth quartile,Netherlands,1997,42.0
Fourth quartile,Netherlands,1998,42.0
Fourth quartile,Netherlands,1999,42.0
Fourth quartile,Netherlands,2000,41.0
Fourth quartile,Netherlands,2001,42.0
Fourth quartile,Netherlands,2005,42.2
Fourth quartile,Netherlands,2006,42.0
Fourth quartile,Netherlands,2007,43.1
Fourth quartile,Netherlands,2008,43.2
Fourth quartile,Netherlands,2009,42.8
Fourth quartile,Netherlands,2010,41.5
Fourth quartile,Netherlands,2011,41.5
Fourth quartile,Netherlands,2012,41.4
Fourth quartile,Netherlands,2013,41.2
Fourth quartile,Netherlands,2014,41.9
Fourth quartile,Netherlands,2015,42.4
Fourth quartile,Netherlands,2016,42.3
Fourth quartile,Netherlands,2017,42.4
Fourth quartile,Netherlands,2018,42.6
Fourth quartile,Netherlands,2019,42.2
Fourth quartile,Netherlands,2020,43.4
Fourth quartile,Netherlands,2021,41.7
Fourth quartile,Norway,2003,42.3
Fourth quartile,Norway,2004,41.1
Fourth quartile,Norway,2005,43.3
Fourth quartile,Norway,2006,43.6
Fourth quartile,Norway,2007,39.4
Fourth quartile,Norway,2008,40.6
Fourth quartile,Norway,2009,40.1
Fourth quartile,Norway,2010,39.6
Fourth quartile,Norway,2011,39.2
Fourth quartile,Norway,2012,38.9
Fourth quartile,Norway,2013,39.0
Fourth quartile,Norway,2014,39.7
Fourth quartile,Norway,2015,39.9
Fourth quartile,Norway,2016,40.7
Fourth quartile,Norway,2017,41.4
Fourth quartile,Norway,2018,40.4
Fourth quartile,Norway,2019,40.9
Fourth quartile,Norway,2020,40.8
Fourth quartile,Poland,2005,48.8
Fourth quartile,Poland,2006,47.2
Fourth quartile,Poland,2007,46.5
Fourth quartile,Poland,2008,46.4
Fourth quartile,Poland,2009,45.8
Fourth quartile,Poland,2010,45.5
Fourth quartile,Poland,2011,45.5
Fourth quartile,Poland,2012,45.4
Fourth quartile,Poland,2013,45.2
Fourth quartile,Poland,2014,45.3
Fourth quartile,Poland,2015,45.1
Fourth quartile,Poland,2016,44.3
Fourth quartile,Poland,2017,44.2
Fourth quartile,Poland,2018,43.0
Fourth quartile,Poland,2019,43.4
Fourth quartile,Poland,2020,42.5
Fourth quartile,Poland,2021,42.1
Fourth quartile,Portugal,1995,50.0
Fourth quartile,Portugal,1996,49.0
Fourth quartile,Portugal,1997,50.0
Fourth quartile,Portugal,1998,50.0
Fourth quartile,Portugal,1999,50.0
Fourth quartile,Portugal,2000,49.0
Fourth quartile,Portugal,2001,50.0
Fourth quartile,Portugal,2004,51.2
Fourth quartile,Portugal,2005,51.7
Fourth quartile,Portugal,2006,51.5
Fourth quartile,Portugal,2007,50.7
Fourth quartile,Portugal,2008,49.8
Fourth quartile,Portugal,2009,49.4
Fourth quartile,Portugal,2010,47.8
Fourth quartile,Portugal,2011,48.4
Fourth quartile,Portugal,2012,48.5
Fourth quartile,Portugal,2013,47.9
Fourth quartile,Portugal,2014,48.1
Fourth quartile,Portugal,2015,47.7
Fourth quartile,Portugal,2016,47.8
Fourth quartile,Portugal,2017,47.4
Fourth quartile,Portugal,2018,46.5
Fourth quartile,Portugal,2019,46.3
Fourth quartile,Portugal,2020,45.8
Fourth quartile,Portugal,2021,47.0
Fourth quartile,Romania,2007,50.6
Fourth quartile,Romania,2008,48.7
Fourth quartile,Romania,2009,47.6
Fourth quartile,Romania,2010,46.8
Fourth quartile,Romania,2011,46.7
Fourth quartile,Romania,2012,47.0
Fourth quartile,Romania,2013,47.4
Fourth quartile,Romania,2014,47.5
Fourth quartile,Romania,2015,49.1
Fourth quartile,Romania,2016,46.9
Fourth quartile,Romania,2017,45.7
Fourth quartile,Romania,2018,47.5
Fourth quartile,Romania,2019,47.5
Fourth quartile,Romania,2020,46.7
Fourth quartile,Romania,2021,46.7
Fourth quartile,Serbia,2013,49.9
Fourth quartile,Serbia,2014,49.7
Fourth quartile,Serbia,2015,50.9
Fourth quartile,Serbia,2016,50.7
Fourth quartile,Serbia,2017,49.2
Fourth quartile,Serbia,2018,47.6
Fourth quartile,Serbia,2019,46.2
Fourth quartile,Serbia,2020,46.5
Fourth quartile,Sweden,2004,39.2
Fourth quartile,Sweden,2005,39.7
Fourth quartile,Sweden,2006,39.6
Fourth quartile,Sweden,2007,39.6
Fourth quartile,Sweden,2008,40.6
Fourth quartile,Sweden,2009,41.4
Fourth quartile,Sweden,2010,40.7
Fourth quartile,Sweden,2011,41.0
Fourth quartile,Sweden,2012,40.9
Fourth quartile,Sweden,2013,41.0
Fourth quartile,Sweden,2014,41.7
Fourth quartile,Sweden,2015,41.6
Fourth quartile,Sweden,2016,42.3
Fourth quartile,Sweden,2017,42.6
Fourth quartile,Sweden,2018,41.9
Fourth quartile,Sweden,2019,42.0
Fourth quartile,Sweden,2020,41.7
Fourth quartile,Sweden,2021,41.7
Fourth quartile,Slovenia,2005,40.0
Fourth quartile,Slovenia,2006,40.0
Fourth quartile,Slovenia,2007,39.6
Fourth quartile,Slovenia,2008,39.7
Fourth quartile,Slovenia,2009,39.2
Fourth quartile,Slovenia,2010,40.0
Fourth quartile,Slovenia,2011,39.9
Fourth quartile,Slovenia,2012,39.8
Fourth quartile,Slovenia,2013,40.3
Fourth quartile,Slovenia,2014,40.7
Fourth quartile,Slovenia,2015,40.4
Fourth quartile,Slovenia,2016,40.2
Fourth quartile,Slovenia,2017,39.8
Fourth quartile,Slovenia,2018,39.6
Fourth quartile,Slovenia,2019,40.1
Fourth quartile,Slovenia,2020,39.8
Fourth quartile,Slovenia,2021,39.4
Fourth quartile,Slovakia,2005,41.7
Fourth quartile,Slovakia,2006,43.5
Fourth quartile,Slovakia,2007,40.7
Fourth quartile,Slovakia,2008,39.9
Fourth quartile,Slovakia,2009,41.1
Fourth quartile,Slovakia,2010,41.5
Fourth quartile,Slovakia,2011,41.3
Fourth quartile,Slovakia,2012,40.9
Fourth quartile,Slovakia,2013,40.0
Fourth quartile,Slovakia,2014,41.6
Fourth quartile,Slovakia,2015,39.4
Fourth quartile,Slovakia,2016,40.0
Fourth quartile,Slovakia,2017,39.0
Fourth quartile,Slovakia,2018,37.3
Fourth quartile,Slovakia,2019,38.7
Fourth quartile,Slovakia,2020,37.4
Fourth quartile,Türkiye,2006,56.4
Fourth quartile,Türkiye,2007,55.2
Fourth quartile,Türkiye,2008,55.0
Fourth quartile,Türkiye,2009,55.9
Fourth quartile,Türkiye,2010,55.3
Fourth quartile,Türkiye,2011,55.4
Fourth quartile,Türkiye,2012,54.9
Fourth quartile,Türkiye,2013,54.6
Fourth quartile,Türkiye,2014,53.9
Fourth quartile,Türkiye,2015,54.5
Fourth quartile,Türkiye,2016,55.1
Fourth quartile,Türkiye,2017,55.4
Fourth quartile,Türkiye,2018,55.4
Fourth quartile,Türkiye,2019,54.2
Fourth quartile,Türkiye,2020,55.5
Fourth quartile,United Kingdom,1995,46.0
Fourth quartile,United Kingdom,1996,46.0
Fourth quartile,United Kingdom,1997,45.0
Fourth quartile,United Kingdom,1998,46.0
Fourth quartile,United Kingdom,1999,46.0
Fourth quartile,United Kingdom,2000,46.0
