quantile,country,year,rel_income,code,num,original,normalized
Ninety-seventh percentile,United Kingdom,2007,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,United Kingdom,2008,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,United Kingdom,2009,2.5,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,United Kingdom,2010,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,United Kingdom,2011,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,United Kingdom,2012,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,United Kingdom,2013,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,United Kingdom,2014,2.5,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,United Kingdom,2015,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,United Kingdom,2016,2.3,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,United Kingdom,2017,2.5,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,United Kingdom,2018,2.4,P,97,P97:Ninety-seventh percentile,0.97
Ninety-seventh percentile,Kosovo (under United Nations Security Council Resolution 1244/99),2018,3.2,P,97,P97:Ninety-seventh percentile,0.97
Ninety-eighth percentile,Albania,2017,2.8,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Albania,2018,2.8,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Albania,2019,2.7,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Albania,2020,2.7,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Austria,2003,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Austria,2004,2.2,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Austria,2005,2.3,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Austria,2006,2.2,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Austria,2007,2.3,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Austria,2008,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Austria,2009,2.3,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Austria,2010,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Austria,2011,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Austria,2012,2.3,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Austria,2013,2.3,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Austria,2014,2.3,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Austria,2015,2.3,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Austria,2016,2.2,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Austria,2017,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Austria,2018,2.3,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Austria,2019,2.3,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Austria,2020,2.3,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Austria,2021,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Belgium,2003,2.3,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Belgium,2004,2.1,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Belgium,2005,2.2,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Belgium,2006,2.2,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Belgium,2007,2.2,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Belgium,2008,2.1,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Belgium,2009,2.1,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Belgium,2010,2.1,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Belgium,2011,2.1,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Belgium,2012,2.2,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Belgium,2013,2.2,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Belgium,2014,2.1,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Belgium,2015,2.2,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Belgium,2016,2.2,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Belgium,2017,2.2,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Belgium,2018,2.0,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Belgium,2019,2.1,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Belgium,2020,2.1,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Belgium,2021,2.0,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Bulgaria,2006,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Bulgaria,2007,2.8,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Bulgaria,2008,3.2,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Bulgaria,2009,2.8,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Bulgaria,2010,2.6,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Bulgaria,2011,2.7,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Bulgaria,2012,2.8,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Bulgaria,2013,2.8,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Bulgaria,2014,2.9,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Bulgaria,2015,3.2,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Bulgaria,2016,2.8,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Bulgaria,2017,3.0,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Bulgaria,2018,3.1,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Bulgaria,2019,3.1,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Bulgaria,2020,3.3,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Bulgaria,2021,3.2,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Switzerland,2007,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Switzerland,2008,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Switzerland,2009,2.6,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Switzerland,2010,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Switzerland,2011,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Switzerland,2012,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Switzerland,2013,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Switzerland,2014,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Switzerland,2015,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Switzerland,2016,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Switzerland,2017,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Switzerland,2018,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Switzerland,2019,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Switzerland,2020,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Cyprus,2005,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Cyprus,2006,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Cyprus,2007,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Cyprus,2008,2.3,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Cyprus,2009,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Cyprus,2010,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Cyprus,2011,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Cyprus,2012,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Cyprus,2013,2.6,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Cyprus,2014,2.7,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Cyprus,2015,2.6,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Cyprus,2016,2.7,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Cyprus,2017,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Cyprus,2018,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Cyprus,2019,2.6,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Cyprus,2020,2.6,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Cyprus,2021,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Czechia,2005,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Czechia,2006,2.3,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Czechia,2007,2.3,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Czechia,2008,2.3,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Czechia,2009,2.1,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Czechia,2010,2.3,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Czechia,2011,2.3,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Czechia,2012,2.3,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Czechia,2013,2.3,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Czechia,2014,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Czechia,2015,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Czechia,2016,2.2,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Czechia,2017,2.2,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Czechia,2018,2.2,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Czechia,2019,2.2,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Czechia,2020,2.2,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Czechia,2021,2.2,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Germany (until 1990 former territory of the FRG),2005,2.2,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Germany (until 1990 former territory of the FRG),2006,2.2,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Germany (until 1990 former territory of the FRG),2007,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Germany (until 1990 former territory of the FRG),2008,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Germany (until 1990 former territory of the FRG),2009,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Germany (until 1990 former territory of the FRG),2010,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Germany (until 1990 former territory of the FRG),2011,2.3,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Germany (until 1990 former territory of the FRG),2012,2.3,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Germany (until 1990 former territory of the FRG),2013,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Germany (until 1990 former territory of the FRG),2014,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Germany (until 1990 former territory of the FRG),2015,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Germany (until 1990 former territory of the FRG),2016,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Germany (until 1990 former territory of the FRG),2017,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Germany (until 1990 former territory of the FRG),2018,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Germany (until 1990 former territory of the FRG),2019,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Germany (until 1990 former territory of the FRG),2020,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Germany (until 1990 former territory of the FRG),2021,2.6,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Denmark,2003,2.1,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Denmark,2004,2.0,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Denmark,2005,2.0,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Denmark,2006,2.0,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Denmark,2007,2.0,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Denmark,2008,2.0,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Denmark,2009,2.0,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Denmark,2010,2.0,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Denmark,2011,2.1,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Denmark,2012,2.1,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Denmark,2013,2.1,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Denmark,2014,2.2,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Denmark,2015,2.2,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Denmark,2016,2.0,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Denmark,2017,2.1,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Denmark,2018,2.3,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Denmark,2019,2.2,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Denmark,2020,2.2,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Denmark,2021,2.2,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2008,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2009,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2010,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2011,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2012,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2013,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2014,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2016,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2017,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2018,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2020,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 18 countries (2014),2004,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 18 countries (2014),2005,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 18 countries (2014),2006,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 18 countries (2014),2007,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 18 countries (2014),2008,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 18 countries (2014),2009,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 18 countries (2014),2010,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 18 countries (2014),2011,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 18 countries (2014),2012,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 18 countries (2014),2013,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 18 countries (2014),2014,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 18 countries (2014),2015,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 18 countries (2014),2016,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 18 countries (2014),2017,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 18 countries (2014),2018,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 18 countries (2014),2019,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 18 countries (2014),2020,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 19 countries  (2015-2022),2004,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 19 countries  (2015-2022),2005,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 19 countries  (2015-2022),2006,2.4,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 19 countries  (2015-2022),2007,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 19 countries  (2015-2022),2008,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 19 countries  (2015-2022),2009,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 19 countries  (2015-2022),2010,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 19 countries  (2015-2022),2011,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 19 countries  (2015-2022),2012,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 19 countries  (2015-2022),2013,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 19 countries  (2015-2022),2014,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 19 countries  (2015-2022),2015,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 19 countries  (2015-2022),2016,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 19 countries  (2015-2022),2017,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 19 countries  (2015-2022),2018,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 19 countries  (2015-2022),2019,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 19 countries  (2015-2022),2020,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Euro area - 19 countries  (2015-2022),2021,2.5,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Estonia,2004,3.0,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Estonia,2005,2.8,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Estonia,2006,2.7,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Estonia,2007,2.7,P,98,P98:Ninety-eighth percentile,0.98
Ninety-eighth percentile,Estonia,2008,2.4,P,98,P98:Ninety-eighth percentile,0.98
